source_key,company_name,registration_id,legal_name,trade_name,parent_name,company_type,industry,segment,status,country,region,city,postal_code,street,building,suite,branch_code,website,email,phone,tax_id,vat_status,currency,language,time_zone,founded,employee_band,revenue_band,credit_grade,payment_terms,customer_since,last_verified,updated_at,crm_system,account_status,account_owner,billing_country,shipping_country,risk_rating,compliance_status,contract_type,renewal_month,support_tier,sales_region,customer_tier,preferred_channel,import_batch,legacy_account_id,notes
REF-000470,Briarfen Diagnostics Tōkyō KK,JP-SYN-000470,Briarfen Diagnostics Tōkyō KK,Briarfen Diagnostics,Briarfen Group,KK,Diagnostics,Enterprise,Active,JP,Kantō,Tōkyō,100-0001,Test Industrial Ave,72,B10,JP-469,https://c000470.example,crm@c000470.example,TEST-000470,TEST-TAX-000470,Registered,JPY,ja,Asia/Tokyo,1971,1000+,100m+,A2,NET45,2017-02-15,2025-02-20,2026-06-03,Atlas CRM,Current,Team 2,JP,US,Medium,Cleared,Rolling,2027-02,Priority,APAC,Growth,Email,REF-2026,LEG-000470,Synthetic account
REF-004951,Kestrel Distribution Bristol Ltd,GB-SYN-004951,Kestrel Distribution Bristol Ltd,Kestrel Distribution,Kestrel Group,Ltd,Distribution,SMB,Active,GB,England,Bristol,BS1 1AA,Foundry Way,175,B6,GB-962,https://c004951.example,crm@c004951.example,TEST-004951,TEST-TAX-004951,Exempt,GBP,en,Europe/London,1980,1-10,<1m,B1,NET30,2018-07-15,2025-07-20,2026-07-03,Atlas CRM,On hold,Team 1,GB,SE,Low,Review,Annual,2027-07,Standard,EMEA,Core,Portal,REF-2026,LEG-004951,Synthetic account
REF-002236,Fallow Mobility Portland LLC,US-SYN-002236,Fallow Mobility Portland LLC,Fallow Mobility,Fallow Group,LLC,Mobility,SMB,Active,US,Oregon,Portland,97201,Example Park,47,B5,US-241,https://c002236.example,crm@c002236.example,TEST-002236,TEST-TAX-002236,Registered,USD,en,America/Los_Angeles,2021,1-10,<1m,B2,NET30,2019-04-15,2025-04-20,2026-04-03,Atlas CRM,Current,Team 4,US,BR,Low,Cleared,Annual,2027-04,Standard,EMEA,Core,Email,REF-2026,LEG-002236,Synthetic account
REF-001846,Jorven Equipment Lyon SAS,FR-SYN-001846,Jorven Equipment Lyon SAS,Jorven Equipment,Jorven Group,SAS,Equipment,SMB,Active,FR,Rhône,Lyon,69002,Rue des Ateliers,55,B6,FR-848,https://c001846.example,crm@c001846.example,TEST-001846,TEST-TAX-001846,Registered,EUR,fr,Europe/Paris,1995,1-10,<1m,A2,NET30,2021-10-15,2025-10-20,2026-06-03,Atlas CRM,Current,Team 1,FR,CH,Low,Review,Annual,2027-10,Standard,EMEA,Core,Email,REF-2026,LEG-001846,Synthetic account
REF-002021,Umber Distribution Pune Pvt Ltd,IN-SYN-002021,Umber Distribution Pune Pvt Ltd,Umber Distribution,Umber Group,Pvt Ltd,Distribution,Enterprise,Active,IN,Maharashtra,Pune,411001,Sample Tech Road,31,B20,IN-026,https://c002021.example,crm@c002021.example,TEST-002021,TEST-TAX-002021,Registered,INR,en,Asia/Kolkata,2014,1-10,<1m,A1,NET45,2014-05-15,2025-05-20,2026-05-03,Atlas CRM,Current,Team 5,IN,AE,Medium,Cleared,Rolling,2027-05,Priority,APAC,Growth,Portal,REF-2026,LEG-002021,Synthetic account
REF-001457,Iverna Mobility Lyon SAS,FR-SYN-001457,Iverna Mobility Lyon SAS,Iverna Mobility,Iverna Group,SAS,Mobility,Enterprise,Active,FR,Rhône,Lyon,69002,Rue des Ateliers,64,B8,FR-459,https://c001457.example,crm@c001457.example,TEST-001457,TEST-TAX-001457,Registered,EUR,fr,Europe/Paris,1970,11-50,1-5m,A1,NET45,2010-05-15,2025-05-20,2026-01-03,Atlas CRM,Current,Team 8,FR,AE,Medium,Cleared,Rolling,2027-05,Priority,APAC,Growth,Portal,REF-2026,LEG-001457,"Synthetic; multiline
CRM note"
REF-004228,Vellora Foods East Branch São Paulo,BR-SYN-004228,Vellora Foods East Branch São Paulo,Vellora Foods,Vellora Group,Ltda,Foods,SMB,Active,BR,São Paulo,São Paulo,01000-000,Rua das Oficinas,49,B19,BR-239,https://c004228.example,crm@c004228.example,TEST-004228,TEST-TAX-004228,Registered,BRL,pt,America/Sao_Paulo,1985,51-250,5-25m,B2,NET30,2023-04-15,2025-04-20,2026-04-03,Atlas CRM,Current,Team 7,BR,BR,Low,Cleared,Annual,2027-04,Standard,EMEA,Core,Email,REF-2026,LEG-004228,Regional service account
REF-004264,Junera Equipment East Branch München,DE-SYN-004264,Junera Equipment East Branch München,Junera Equipment,Junera Group,GmbH,Equipment,SMB,Active,DE,Bayern,München,80331,Industriestraße,85,B9,DE-275,https://c004264.example,crm@c004264.example,TEST-004264,TEST-TAX-004264,Registered,EUR,de,Europe/Berlin,2021,251-1000,25-100m,B2,NET30,2017-04-15,2025-04-20,2026-08-03,Atlas CRM,Current,Team 7,DE,BR,Low,Cleared,Annual,2027-04,Standard,EMEA,Core,Email,REF-2026,LEG-004264,Regional service account
REF-003855,Caldora Lighting São Paulo Ltda,BR-SYN-003855,Caldora Lighting São Paulo Ltda,Caldora Lighting,Caldora Group,Ltda,Lighting,Midmarket,Active,BR,São Paulo,São Paulo,01000-000,Rua das Oficinas,74,B14,BR-863,https://c003855.example,crm@c003855.example,TEST-003855,TEST-TAX-003855,Registered,BRL,pt,America/Sao_Paulo,1976,1000+,100m+,B1,NET60,2014-03-15,2025-03-20,2026-07-03,Atlas CRM,Current,Team 3,BR,GB,High,Cleared,Project,2027-03,Dedicated,AMER,Strategic,Portal,REF-2026,LEG-003855,Synthetic account
REF-004368,Brinwell Packaging East Branch São Paulo,BR-SYN-004368,Brinwell Packaging East Branch São Paulo,Brinwell Packaging,Brinwell Group,Ltda,Packaging,Midmarket,Active,BR,São Paulo,São Paulo,01000-000,Rua das Oficinas,189,B21,BR-379,https://c004368.example,crm@c004368.example,TEST-004368,TEST-TAX-004368,Registered,BRL,pt,America/Sao_Paulo,2021,51-250,5-25m,B2,NET60,2023-12-15,2025-12-20,2026-08-03,Atlas CRM,On hold,Team 3,BR,FR,High,Cleared,Project,2027-12,Dedicated,AMER,Strategic,Email,REF-2026,LEG-004368,Regional service account
REF-000574,Ternwell Textiles Pune Pvt Ltd,IN-SYN-000574,Ternwell Textiles Pune Pvt Ltd,Ternwell Textiles,Ternwell Group,Pvt Ltd,Textiles,SMB,Active,IN,Maharashtra,Pune,411001,Sample Tech Road,176,B22,IN-573,https://c000574.example,crm@c000574.example,TEST-000574,TEST-TAX-000574,Registered,INR,en,Asia/Kolkata,1971,251-1000,25-100m,A2,NET30,2023-10-15,2025-10-20,2026-06-03,Atlas CRM,Current,Team 7,IN,CH,Low,Cleared,Annual,2027-10,Standard,EMEA,Core,Email,REF-2026,LEG-000574,Synthetic account
REF-002739,Orivel Lighting Zürich AG,CH-SYN-002739,Orivel Lighting Zürich AG,Orivel Lighting,Orivel Group,AG,Lighting,Midmarket,Active,CH,Zürich,Zürich,8001,Lindenweg,152,B2,CH-744,https://c002739.example,crm@c002739.example,TEST-002739,TEST-TAX-002739,Registered,CHF,de,Europe/Zurich,2004,251-1000,25-100m,B1,NET60,2018-03-15,2025-03-20,2026-03-03,Atlas CRM,Current,Team 3,CH,GB,High,Cleared,Project,2027-03,Dedicated,AMER,Strategic,Portal,REF-2026,LEG-002739,Synthetic account
REF-004507,Morwick Lighting West Branch Portland,US-SYN-004507,Morwick Lighting West Branch Portland,Morwick Lighting,Morwick Group,LLC,Lighting,SMB,Active,US,Oregon,Portland,97201,Example Park,129,B22,US-518,https://c004507.example,crm@c004507.example,TEST-004507,TEST-TAX-004507,Exempt,USD,en,America/Los_Angeles,2004,11-50,1-5m,B1,NET30,2022-07-15,2025-07-20,2026-03-03,Atlas CRM,Current,Team 7,US,SE,Low,Cleared,Annual,2027-07,Standard,EMEA,Core,Portal,REF-2026,LEG-004507,Regional service account
REF-005638,Iverna Materials South Service Centre,DUP-SYN-000169,Iverna Materials South Service Centre,Iverna Materials,Iverna Materials Holdings,AB,Optics,SMB,Active,SE,Västra Götaland,Göteborg,411 01,Verkstadsgatan,66,B3,SE-652,https://group000168.example,crm@c005638.example,TEST-005638,TEST-TAX-005638,Registered,SEK,sv,Europe/Stockholm,1991,51-250,5-25m,A2,NET30,2019-10-15,2025-10-20,2026-06-03,Atlas CRM,Current,Team 4,SE,CH,Low,Cleared,Annual,2027-10,Standard,EMEA,Core,Email,REF-2026,LEG-005638,Synthetic account
REF-001560,Riverton Automation Bristol Ltd,GB-SYN-001560,Riverton Automation Bristol Ltd,Riverton Automation,Riverton Group,Ltd,Automation,Midmarket,Active,GB,England,Bristol,BS1 1AA,Foundry Way,167,B19,GB-562,https://c001560.example,crm@c001560.example,TEST-001560,TEST-TAX-001560,Registered,GBP,en,Europe/London,2021,1000+,100m+,B2,NET60,2015-12-15,2025-12-20,2026-08-03,Atlas CRM,Current,Team 3,GB,FR,High,Cleared,Project,2027-12,Dedicated,AMER,Strategic,Email,REF-2026,LEG-001560,Synthetic account
REF-001169,Yarrow Systems Lyon SAS,FR-SYN-001169,Yarrow Systems Lyon SAS,Yarrow Systems,Yarrow Group,SAS,Systems,Enterprise,Active,FR,Rhône,Lyon,69002,Rue des Ateliers,174,B19,FR-171,https://c001169.example,crm@c001169.example,TEST-001169,TEST-TAX-001169,Registered,EUR,fr,Europe/Paris,1994,251-1000,25-100m,A1,NET45,2016-05-15,2025-05-20,2026-01-03,Atlas CRM,Current,Team 8,FR,AE,Medium,Cleared,Rolling,2027-05,Priority,APAC,Growth,Portal,REF-2026,LEG-001169,Synthetic account
REF-005217,Iverna Packaging Pune Pvt Ltd,IN-SYN-005217,Iverna Packaging Pune Pvt Ltd,Iverna Packaging,Iverna Group,Pvt Ltd,Packaging,Midmarket,Active,IN,Maharashtra,Pune,411001,Sample Tech Road,43,B19,IN-231,https://c005217.example,crm@c005217.example,TEST-005217,TEST-TAX-005217,Registered,INR,en,Asia/Kolkata,1986,11-50,1-5m,A1,NET60,2018-09-15,2025-09-20,2026-01-03,Atlas CRM,Current,Team 6,IN,SG,High,Cleared,Project,2027-09,Dedicated,AMER,Strategic,Portal,REF-2026,LEG-005217,Synthetic account
REF-000210,Harven Networks Mérida SA,MX-SYN-000210,Harven Networks Mérida SA,Harven Networks,Harven Group,SA,Networks,Midmarket,Active,MX,Yucatán,Mérida,97000,Calle del Taller,11,B3,MX-209,https://c000210.example,crm@c000210.example,TEST-000210,TEST-TAX-000210,Registered,MXN,es,America/Merida,1971,1000+,100m+,A2,NET60,2023-06-15,2025-06-20,2026-02-03,Atlas CRM,On hold,Team 3,MX,IN,High,Cleared,Project,2027-06,Dedicated,AMER,Strategic,Email,REF-2026,LEG-000210,Synthetic account
REF-004677,Corvell Instruments Tōkyō KK,JP-SYN-004677,Corvell Instruments Tōkyō KK,Corvell Instruments,Corvell Group,KK,Instruments,Midmarket,Active,JP,Kantō,Tōkyō,100-0001,Test Industrial Ave,100,B8,JP-688,https://c004677.example,crm@c004677.example,TEST-004677,TEST-TAX-004677,Registered,JPY,ja,Asia/Tokyo,2018,11-50,1-5m,A1,NET60,2010-09-15,2025-09-20,2026-05-03,Atlas CRM,Current,Team 6,JP,SG,High,Cleared,Project,2027-09,Dedicated,AMER,Strategic,Portal,REF-2026,LEG-004677,Synthetic account
REF-002652,Northfen Networks Mérida SA,MX-SYN-002652,Northfen Networks Mérida SA,Northfen Networks,Northfen Group,SA,Networks,Midmarket,Active,MX,Yucatán,Mérida,97000,Calle del Taller,65,B7,MX-657,https://c002652.example,crm@c002652.example,TEST-002652,TEST-TAX-002652,Registered,MXN,es,America/Merida,2021,11-50,1-5m,B2,NET60,2015-12-15,2025-12-20,2026-04-03,Atlas CRM,On hold,Team 6,MX,FR,High,Cleared,Project,2027-12,Dedicated,AMER,Strategic,Email,REF-2026,LEG-002652,Synthetic account
REF-004209,Yarrow Services West Branch Zürich,CH-SYN-004209,Yarrow Services West Branch Zürich,Yarrow Services,Yarrow Group,AG,Services,Midmarket,Active,CH,Zürich,Zürich,8001,Lindenweg,30,B23,CH-220,https://c004209.example,crm@c004209.example,TEST-004209,TEST-TAX-004209,Registered,CHF,de,Europe/Zurich,2018,251-1000,25-100m,A1,NET60,2018-09-15,2025-09-20,2026-01-03,Atlas CRM,Current,Team 6,CH,SG,High,Cleared,Project,2027-09,Dedicated,AMER,Strategic,Portal,REF-2026,LEG-004209,Regional service account
REF-005458,Morwick Instruments South Service Centre,DUP-SYN-000079,Morwick Instruments South Service Centre,Morwick Instruments,Morwick Instruments Holdings,Pvt Ltd,Textiles,SMB,Dormant,IN,Maharashtra,Pune,411001,Sample Tech Road,85,B7,IN-472,https://group000078.example,crm@c005458.example,TEST-005458,TEST-TAX-005458,Registered,INR,en,Asia/Kolkata,2019,51-250,5-25m,A2,NET30,2021-10-15,2025-10-20,2026-02-03,Atlas CRM,Current,Team 4,IN,CH,Low,Cleared,Annual,2027-10,Standard,EMEA,Core,Email,REF-2026,LEG-005458,Synthetic account
REF-004046,Jorven Components München GmbH,DE-SYN-004046,Jorven Components München GmbH,Jorven Components,Jorven Group,GmbH,Components,Enterprise,Active,DE,Bayern,München,80331,Industriestraße,66,B21,DE-057,https://c004046.example,crm@c004046.example,TEST-004046,TEST-TAX-004046,Registered,EUR,de,Europe/Berlin,2011,1-10,<1m,A2,NET45,2023-02-15,2025-02-20,2026-06-03,Atlas CRM,Current,Team 5,DE,US,Medium,Cleared,Rolling,2027-02,Priority,APAC,Growth,Email,REF-2026,LEG-004046,Synthetic account
REF-002574,Ternwell Textiles Mérida SA,MX-SYN-002574,Ternwell Textiles Mérida SA,Ternwell Textiles,Ternwell Group,SA,Textiles,Midmarket,Active,MX,Yucatán,Mérida,97000,Calle del Taller,186,B21,MX-579,https://c002574.example,crm@c002574.example,TEST-002574,TEST-TAX-002574,Registered,MXN,es,America/Merida,1995,251-1000,25-100m,A2,NET60,2021-06-15,2025-06-20,2026-06-03,Atlas CRM,Current,Team 9,MX,IN,High,Cleared,Project,2027-06,Dedicated,AMER,Strategic,Email,REF-2026,LEG-002574,Synthetic account
REF-004122,Xandora Robotics Mérida SA,MX-SYN-004122,Xandora Robotics Mérida SA,Xandora Robotics,Xandora Group,SA,Robotics,Midmarket,Active,MX,Yucatán,Mérida,97000,Calle del Taller,142,B5,MX-133,https://c004122.example,crm@c004122.example,TEST-004122,TEST-TAX-004122,Registered,MXN,es,America/Merida,1983,11-50,1-5m,A2,NET60,2015-06-15,2025-06-20,2026-02-03,Atlas CRM,Current,Team 9,MX,IN,High,Cleared,Project,2027-06,Dedicated,AMER,Strategic,Email,REF-2026,LEG-004122,"Synthetic; multiline
CRM note"
REF-000438,Larkmere Packaging Lyon SAS,FR-SYN-000438,Larkmere Packaging Lyon SAS,Larkmere Packaging,Larkmere Group,SAS,Packaging,Midmarket,Active,FR,Rhône,Lyon,69002,Rue des Ateliers,40,B1,FR-437,https://c000438.example,crm@c000438.example,TEST-000438,TEST-TAX-000438,Registered,EUR,fr,Europe/Paris,1991,51-250,5-25m,A2,NET60,2013-06-15,2025-06-20,2026-06-03,Atlas CRM,Current,Team 6,FR,IN,High,Cleared,Project,2027-06,Dedicated,AMER,Strategic,Email,REF-2026,LEG-000438,Synthetic account
REF-000705,Greenmere Foods São Paulo Ltda,BR-SYN-000705,Greenmere Foods São Paulo Ltda,Greenmere Foods,Greenmere Group,Ltda,Foods,Midmarket,Active,BR,São Paulo,São Paulo,01000-000,Rua das Oficinas,108,B15,BR-704,https://c000705.example,crm@c000705.example,TEST-000705,TEST-TAX-000705,Registered,BRL,pt,America/Sao_Paulo,1998,1000+,100m+,A1,NET60,2014-09-15,2025-09-20,2026-01-03,Atlas CRM,On hold,Team 3,BR,SG,High,Cleared,Project,2027-09,Dedicated,AMER,Strategic,Portal,REF-2026,LEG-000705,Synthetic account
REF-001540,Lunera Diagnostics Mérida SA,MX-SYN-001540,Lunera Diagnostics Mérida SA,Lunera Diagnostics,Lunera Group,SA,Diagnostics,SMB,Active,MX,Yucatán,Mérida,97000,Calle del Taller,147,B22,MX-542,https://c001540.example,crm@c001540.example,TEST-001540,TEST-TAX-001540,Registered,MXN,es,America/Merida,2001,1000+,100m+,B2,NET30,2023-04-15,2025-04-20,2026-04-03,Atlas CRM,Current,Team 1,MX,BR,Low,Review,Annual,2027-04,Standard,EMEA,Core,Email,REF-2026,LEG-001540,Synthetic account
REF-003802,Xandora Services Pune Pvt Ltd,IN-SYN-003802,Xandora Services Pune Pvt Ltd,Xandora Services,Xandora Group,Pvt Ltd,Services,SMB,Active,IN,Maharashtra,Pune,411001,Sample Tech Road,21,B7,IN-810,https://c003802.example,crm@c003802.example,TEST-003802,TEST-TAX-003802,Registered,INR,en,Asia/Kolkata,1975,11-50,1-5m,A2,NET30,2017-10-15,2025-10-20,2026-02-03,Atlas CRM,Current,Team 4,IN,CH,Low,Cleared,Annual,2027-10,Standard,EMEA,Core,Email,REF-2026,LEG-003802,Synthetic account
REF-005829,Elmridge Mobility Portland LLC,US-SYN-005829,Elmridge Mobility Portland LLC,Elmridge Mobility,Elmridge Group,LLC,Mobility,Midmarket,Active,US,Oregon,Portland,97201,Example Park,58,B10,US-843,https://c005829.example,crm@c005829.example,TEST-005829,TEST-TAX-005829,Registered,USD,en,America/Los_Angeles,1974,251-1000,25-100m,A1,NET60,2014-09-15,2025-09-20,2026-05-03,Atlas CRM,Current,Team 6,US,SG,High,Cleared,Project,2027-09,Dedicated,AMER,Strategic,Portal,REF-2026,LEG-005829,Synthetic account
REF-003788,Vellora Advisory Singapore Pte Ltd,SG-SYN-003788,Vellora Advisory Singapore Pte Ltd,Vellora Advisory,Vellora Group,Pte Ltd,Advisory,Enterprise,Active,SG,Central,Singapore,018989,Example Works Lane,7,B16,SG-796,https://c003788.example,crm@c003788.example,TEST-003788,TEST-TAX-003788,Registered,SGD,en,Asia/Singapore,2013,51-250,5-25m,B2,NET45,2017-08-15,2025-08-20,2026-04-03,Atlas CRM,Current,Team 8,SG,MX,Medium,Cleared,Rolling,2027-08,Priority,APAC,Growth,Email,REF-2026,LEG-003788,Synthetic account
REF-002401,Aster Systems Dubai FZCO,AE-SYN-002401,Aster Systems Dubai FZCO,Aster Systems,Aster Group,FZCO,Systems,SMB,Active,AE,Dubai,Dubai,00000,Example Trade Park,13,B9,AE-406,https://c002401.example,crm@c002401.example,TEST-002401,TEST-TAX-002401,Exempt,AED,ar,Asia/Dubai,1978,1-10,<1m,A1,NET30,2016-01-15,2025-01-20,2026-01-03,Atlas CRM,Current,Team 7,AE,JP,Low,Cleared,Annual,2027-01,Standard,EMEA,Core,Portal,REF-2026,LEG-002401,Synthetic account
REF-000045,Merriton Optics Dubai FZCO,AE-SYN-000045,Merriton Optics Dubai FZCO,Merriton Optics,Merriton Group,FZCO,Optics,Midmarket,Active,AE,Dubai,Dubai,00000,Example Trade Park,45,B22,AE-044,https://c000045.example,crm@c000045.example,TEST-000045,TEST-TAX-000045,Registered,AED,ar,Asia/Dubai,2014,1000+,100m+,A1,NET60,2012-09-15,2025-09-20,2026-05-03,Atlas CRM,On hold,Team 9,AE,SG,High,Cleared,Project,2027-09,Dedicated,AMER,Strategic,Portal,REF-2026,LEG-000045,Synthetic account
REF-005033,Quenby Controls Zürich AG,CH-SYN-005033,Quenby Controls Zürich AG,Quenby Controls,Quenby Group,AG,Controls,Enterprise,Dormant,CH,Zürich,Zürich,8001,Lindenweg,58,B19,CH-047,https://c005033.example,crm@c005033.example,TEST-005033,TEST-TAX-005033,Registered,CHF,de,Europe/Zurich,2010,51-250,5-25m,A1,NET45,2016-05-15,2025-05-20,2026-01-03,Atlas CRM,Current,Team 2,CH,AE,Medium,Cleared,Rolling,2027-05,Priority,APAC,Growth,Portal,REF-2026,LEG-005033,Synthetic account
REF-003469,Société Élan Elmridge Textiles Singapore Pte Ltd,SG-SYN-003469,Société Élan Elmridge Textiles Singapore Pte Ltd,Elmridge Textiles,Elmridge Group,Pte Ltd,Textiles,SMB,Dormant,SG,Central,Singapore,018989,Example Works Lane,86,B19,SG-477,https://c003469.example,crm@c003469.example,TEST-003469,TEST-TAX-003469,Exempt,SGD,en,Asia/Singapore,2006,251-1000,25-100m,A1,NET30,2020-01-15,2025-01-20,2026-05-03,Atlas CRM,Current,Team 4,SG,JP,Low,Cleared,Annual,2027-01,Standard,EMEA,Core,Portal,REF-2026,LEG-003469,Synthetic account
REF-001177,Iverna Trading Lyon SAS,FR-SYN-001177,Iverna Trading Lyon SAS,Iverna Trading,Iverna Group,SAS,Trading,SMB,Active,FR,Rhône,Lyon,69002,Rue des Ateliers,182,B4,FR-179,https://c001177.example,crm@c001177.example,TEST-001177,TEST-TAX-001177,Exempt,EUR,fr,Europe/Paris,2002,11-50,1-5m,A1,NET30,2010-01-15,2025-01-20,2026-01-03,Atlas CRM,Current,Team 7,FR,JP,Low,Cleared,Annual,2027-01,Standard,EMEA,Core,Portal,REF-2026,LEG-001177,Synthetic account
REF-005060,Lunera Analytics São Paulo Ltda,BR-SYN-005060,Lunera Analytics São Paulo Ltda,Lunera Analytics,Lunera Group,Ltda,Analytics,Enterprise,Active,BR,São Paulo,São Paulo,01000-000,Rua das Oficinas,85,B23,BR-074,https://c005060.example,crm@c005060.example,TEST-005060,TEST-TAX-005060,Registered,BRL,pt,America/Sao_Paulo,1985,1000+,100m+,B2,NET45,2015-08-15,2025-08-20,2026-04-03,Atlas CRM,Current,Team 2,BR,MX,Medium,Cleared,Rolling,2027-08,Priority,APAC,Growth,Email,REF-2026,LEG-005060,Synthetic account
REF-003109,Société Élan Elmridge Diagnostics Dubai FZCO,AE-SYN-003109,Société Élan Elmridge Diagnostics Dubai FZCO,Elmridge Diagnostics,Elmridge Group,FZCO,Diagnostics,SMB,Active,AE,Dubai,Dubai,00000,Example Trade Park,124,B4,AE-117,https://c003109.example,crm@c003109.example,TEST-003109,TEST-TAX-003109,Exempt,AED,ar,Asia/Dubai,2010,251-1000,25-100m,A1,NET30,2010-01-15,2025-01-20,2026-05-03,Atlas CRM,Current,Team 4,AE,JP,Low,Cleared,Annual,2027-01,Standard,EMEA,Core,Portal,REF-2026,LEG-003109,Synthetic account
REF-005551,Fallow Textiles North Service Centre,DUP-SYN-000126,Fallow Textiles North Service Centre,Fallow Textiles,Fallow Textiles Holdings,FZCO,Diagnostics,SMB,Active,AE,Dubai,Dubai,00000,Example Trade Park,178,B8,AE-565,https://group000125.example,crm@c005551.example,TEST-005551,TEST-TAX-005551,Exempt,AED,ar,Asia/Dubai,2008,1-10,<1m,B1,NET30,2016-07-15,2025-07-20,2026-07-03,Atlas CRM,Current,Team 7,AE,SE,Low,Cleared,Annual,2027-07,Standard,EMEA,Core,Portal,REF-2026,LEG-005551,Synthetic account
REF-002030,Briarfen Lighting Mérida SA,MX-SYN-002030,Briarfen Lighting Mérida SA,Briarfen Lighting,Briarfen Group,SA,Lighting,Enterprise,Active,MX,Yucatán,Mérida,97000,Calle del Taller,40,B6,MX-035,https://c002030.example,crm@c002030.example,TEST-002030,TEST-TAX-002030,Registered,MXN,es,America/Merida,1971,1000+,100m+,A2,NET45,2023-02-15,2025-02-20,2026-06-03,Atlas CRM,Current,Team 5,MX,US,Medium,Cleared,Rolling,2027-02,Priority,APAC,Growth,Email,REF-2026,LEG-002030,Synthetic account
REF-001654,Ternwell Trading São Paulo Ltda,BR-SYN-001654,Ternwell Trading São Paulo Ltda,Ternwell Trading,Ternwell Group,Ltda,Trading,SMB,Active,BR,São Paulo,São Paulo,01000-000,Rua das Oficinas,62,B21,BR-656,https://c001654.example,crm@c001654.example,TEST-001654,TEST-TAX-001654,Registered,BRL,pt,America/Sao_Paulo,2011,251-1000,25-100m,A2,NET30,2011-10-15,2025-10-20,2026-06-03,Atlas CRM,Current,Team 7,BR,CH,Low,Cleared,Annual,2027-10,Standard,EMEA,Core,Email,REF-2026,LEG-001654,Synthetic account
REF-002014,Ternwell Instruments Mérida SA,MX-SYN-002014,Ternwell Instruments Mérida SA,Ternwell Instruments,Ternwell Group,SA,Instruments,SMB,Active,MX,Yucatán,Mérida,97000,Calle del Taller,24,B13,MX-019,https://c002014.example,crm@c002014.example,TEST-002014,TEST-TAX-002014,Registered,MXN,es,America/Merida,2007,251-1000,25-100m,A2,NET30,2021-10-15,2025-10-20,2026-06-03,Atlas CRM,On hold,Team 7,MX,CH,Low,Cleared,Annual,2027-10,Standard,EMEA,Core,Email,REF-2026,LEG-002014,Synthetic account
REF-000237,Corvell Textiles Portland LLC,US-SYN-000237,Corvell Textiles Portland LLC,Corvell Textiles,Corvell Group,LLC,Textiles,Midmarket,Active,US,Oregon,Portland,97201,Example Park,38,B7,US-236,https://c000237.example,crm@c000237.example,TEST-000237,TEST-TAX-000237,Registered,USD,en,America/Los_Angeles,1998,11-50,1-5m,A1,NET60,2022-09-15,2025-09-20,2026-05-03,Atlas CRM,Current,Team 3,US,SG,High,Cleared,Project,2027-09,Dedicated,AMER,Strategic,Portal,REF-2026,LEG-000237,Synthetic account
REF-005143,Ashmere Logistics Lyon SAS,FR-SYN-005143,Ashmere Logistics Lyon SAS,Ashmere Logistics,Ashmere Group,SAS,Logistics,SMB,Active,FR,Rhône,Lyon,69002,Rue des Ateliers,168,B14,FR-157,https://c005143.example,crm@c005143.example,TEST-005143,TEST-TAX-005143,Exempt,EUR,fr,Europe/Paris,2016,51-250,5-25m,B1,NET30,2014-07-15,2025-07-20,2026-07-03,Atlas CRM,Current,Team 4,FR,SE,Low,Cleared,Annual,2027-07,Standard,EMEA,Core,Portal,REF-2026,LEG-005143,Synthetic account
